matricula_id,genero_id,edad,rango_edad_id,anio_ingreso,semestre_ingreso,institucion_id,carrera_id,via_ingreso_id,comuna_id
790615,1,31,4,2021,Primer semestre,8,226,5,147
790729,1,20,2,2020,Primer semestre,11,231,5,147
790815,1,20,2,2021,Primer semestre,11,61,5,147
790816,2,20,2,2020,Primer semestre,5,11,5,147
790845,1,33,4,2021,Primer semestre,2,262,5,147
790867,1,21,2,2020,Primer semestre,9,5,5,147
791000,2,31,4,2013,Primer semestre,13,232,5,147
791138,1,20,2,2021,Primer semestre,1,66,5,147
791151,1,26,3,2013,Primer semestre,9,33,5,147
791163,1,40,6,2019,Primer semestre,11,231,5,147
791179,2,22,2,2020,Primer semestre,6,18,1,147
791180,2,22,2,2020,Primer semestre,2,294,5,147
791225,1,26,3,2019,Primer semestre,7,295,5,147
791229,1,22,2,2020,Primer semestre,10,92,5,147
791250,1,20,2,2019,Primer semestre,15,236,5,147
791328,2,24,2,2021,Primer semestre,1,24,5,147
791349,1,24,2,2018,Primer semestre,13,196,5,147
791538,1,46,6,2021,Primer semestre,3,251,9,147
791615,1,21,2,2019,Primer semestre,2,273,5,147
791680,1,19,1,2020,Primer semestre,10,214,11,147
791682,2,23,2,2016,Primer semestre,9,183,5,147
791749,1,21,2,2021,Primer semestre,7,241,5,147
791763,1,24,2,2018,Primer semestre,11,319,5,147
792172,1,23,2,2020,Primer semestre,2,284,5,147
792173,2,23,2,2016,Primer semestre,9,76,5,147
792181,1,21,2,2020,Primer semestre,11,190,5,147
792203,2,22,2,2020,Primer semestre,8,227,5,147
792267,2,26,3,2020,Primer semestre,6,149,1,147
792287,1,22,2,2020,Primer semestre,10,63,6,147
792299,1,46,6,2020,Primer semestre,1,67,5,147
792362,2,19,1,2020,Primer semestre,6,70,5,147
792401,1,22,2,2018,Primer semestre,9,5,6,147
792414,1,23,2,2018,Primer semestre,11,61,5,147
792447,1,34,4,2021,Primer semestre,11,231,5,147
792565,1,21,2,2019,Primer semestre,10,77,5,147
792661,1,23,2,2020,Primer semestre,10,193,2,147
792781,2,45,6,2021,Primer semestre,3,93,5,147
792820,2,24,2,2019,Primer semestre,6,71,5,147
792827,1,23,2,2020,Primer semestre,4,21,5,147
792859,2,19,1,2021,Primer semestre,1,24,9,147
792925,1,22,2,2019,Primer semestre,13,64,5,147
793059,2,19,1,2020,Primer semestre,11,220,5,147
793063,1,21,2,2019,Primer semestre,7,238,5,147
793075,1,25,3,2020,Primer semestre,10,30,5,147
793102,1,24,2,2016,Primer semestre,10,318,5,147
793107,2,18,1,2021,Primer semestre,1,66,5,147
793191,2,34,4,2020,Primer semestre,5,95,5,147
793206,2,42,6,2019,Primer semestre,2,262,5,147
793207,2,42,6,2021,Primer semestre,7,91,1,147
793209,1,29,3,2010,Primer semestre,13,65,5,147
793211,1,26,3,2020,Primer semestre,7,244,5,147
793260,1,24,2,2017,Primer semestre,11,217,5,147
793300,2,24,2,2021,Primer semestre,6,18,3,147
793381,1,25,3,2021,Primer semestre,5,280,5,147
793496,2,19,1,2021,Primer semestre,10,38,5,147
793504,1,37,5,2019,Primer semestre,8,227,5,147
793554,1,20,2,2019,Primer semestre,2,68,5,147
793566,1,21,2,2019,Primer semestre,1,281,5,147
793572,2,22,2,2019,Primer semestre,2,246,5,147
793640,1,27,3,2019,Primer semestre,11,202,5,147
793652,1,24,2,2019,Primer semestre,10,185,4,147
793682,2,23,2,2017,Primer semestre,11,61,5,147
793728,2,24,2,2016,Primer semestre,10,143,5,147
793746,1,21,2,2019,Primer semestre,10,211,5,147
793790,2,19,1,2020,Primer semestre,7,131,5,147
793815,1,28,3,2017,Primer semestre,9,183,5,147
793909,2,23,2,2021,Primer semestre,9,156,5,147
793910,2,23,2,2017,Primer semestre,9,5,5,147
794066,2,22,2,2019,Primer semestre,9,33,5,147
794267,1,22,2,2020,Primer semestre,10,229,5,147
794363,1,22,2,2018,Primer semestre,7,110,5,147
794373,2,39,5,2021,Primer semestre,6,144,1,147
794471,2,18,1,2021,Primer semestre,9,33,5,147
794536,2,21,2,2019,Primer semestre,6,70,5,147
794612,1,39,5,2019,Primer semestre,2,284,5,147
794735,2,19,1,2021,Primer semestre,5,261,5,147
794745,1,20,2,2019,Primer semestre,10,214,5,147
795004,1,34,4,2021,Primer semestre,1,281,5,147
795013,1,19,1,2021,Primer semestre,1,308,5,147
795018,1,21,2,2019,Primer semestre,5,90,5,147
795024,1,24,2,2020,Primer semestre,10,207,5,147
795030,1,22,2,2019,Primer semestre,10,207,5,147
795048,1,27,3,2018,Primer semestre,15,186,5,147
795049,2,27,3,2018,Primer semestre,10,164,5,147
795126,1,27,3,2015,Primer semestre,6,20,5,147
795246,2,21,2,2021,Primer semestre,1,316,5,147
795373,2,21,2,2018,Primer semestre,6,149,5,147
795458,2,21,2,2020,Primer semestre,1,54,5,147
795468,1,27,3,2021,Primer semestre,11,25,5,147
795474,1,23,2,2017,Primer semestre,13,60,5,147
795509,2,19,1,2021,Primer semestre,1,290,5,147
795609,1,32,4,2021,Primer semestre,10,45,5,147
795638,1,19,1,2021,Primer semestre,11,84,5,147
795751,2,24,2,2017,Primer semestre,10,216,5,147
795786,1,21,2,2020,Primer semestre,6,18,1,147
795787,2,21,2,2019,Primer semestre,10,204,5,147
795816,2,21,2,2019,Primer semestre,10,229,5,147
795817,2,31,4,2018,Primer semestre,6,70,1,147
795827,2,20,2,2019,Primer semestre,6,129,5,147
795893,1,27,3,2021,Primer semestre,2,262,5,147
796047,1,19,1,2021,Primer semestre,10,14,5,147
796240,1,23,2,2020,Primer semestre,4,245,5,147
796266,1,24,2,2020,Primer semestre,5,270,5,147
796274,2,23,2,2019,Primer semestre,10,57,5,147
796310,1,22,2,2018,Primer semestre,11,190,5,147
796412,2,25,3,2019,Primer semestre,10,77,5,147
796429,2,22,2,2018,Primer semestre,11,206,5,147
796430,2,22,2,2018,Primer semestre,6,149,5,147
796495,2,19,1,2021,Primer semestre,10,82,5,147
796512,1,20,2,2020,Primer semestre,11,61,5,147
796533,1,28,3,2020,Primer semestre,8,297,5,147
796558,2,19,1,2020,Primer semestre,6,149,5,147
796564,1,23,2,2020,Primer semestre,10,63,2,147
796625,1,21,2,2019,Primer semestre,10,194,5,147
796646,1,21,2,2019,Primer semestre,10,185,5,147
796663,1,24,2,2016,Primer semestre,10,204,5,147
796672,1,26,3,2018,Primer semestre,8,227,5,147
796759,2,19,1,2021,Primer semestre,11,231,5,147
796777,2,24,2,2021,Primer semestre,11,231,5,147
796801,1,26,3,2013,Primer semestre,10,318,5,147
796866,1,33,4,2018,Primer semestre,10,207,5,147
796872,1,29,3,2020,Primer semestre,4,184,5,147
796931,1,54,6,2013,Primer semestre,9,183,5,147
796949,1,34,4,2021,Primer semestre,3,251,9,147
797008,2,21,2,2020,Primer semestre,13,151,5,147
797190,1,26,3,2016,Primer semestre,10,63,5,147
797191,1,33,4,2019,Primer semestre,2,284,5,147
797229,1,34,4,2019,Primer semestre,14,58,5,147
797276,2,26,3,2019,Primer semestre,2,262,5,147
797354,1,19,1,2020,Primer semestre,10,57,5,147
797405,2,22,2,2021,Primer semestre,6,132,5,147
797452,1,23,2,2019,Primer semestre,5,120,5,147
797461,1,21,2,2019,Primer semestre,5,280,5,147
797472,1,18,1,2021,Primer semestre,10,229,5,147
797482,2,37,5,2020,Segundo semestre,9,171,5,147
797546,1,44,6,2018,Segundo semestre,4,245,5,147
797564,2,19,1,2021,Primer semestre,9,75,5,147
797565,2,19,1,2020,Primer semestre,7,110,5,147
797628,1,19,1,2020,Primer semestre,1,2,5,147
797700,2,22,2,2019,Primer semestre,1,53,5,147
797716,1,33,4,2016,Primer semestre,13,235,3,147
797790,2,19,1,2021,Primer semestre,10,205,5,147
797846,2,20,2,2020,Primer semestre,6,144,5,147
797906,1,24,2,2016,Primer semestre,11,61,5,147
797920,2,23,2,2017,Primer semestre,9,83,5,147
797928,1,22,2,2018,Primer semestre,9,59,6,147
797953,1,29,3,2021,Primer semestre,2,294,5,147
797967,2,22,2,2018,Primer semestre,9,76,6,147
797970,1,23,2,2021,Primer semestre,2,284,5,147
797996,1,23,2,2018,Primer semestre,2,284,5,147
798023,1,19,1,2021,Primer semestre,9,33,5,147
798088,1,26,3,2020,Primer semestre,10,318,5,147
798137,2,21,2,2019,Primer semestre,10,204,5,147
798199,1,22,2,2021,Primer semestre,11,231,5,147
798274,2,23,2,2017,Primer semestre,9,183,5,147
798282,2,22,2,2020,Primer semestre,1,310,5,147
798315,1,19,1,2020,Primer semestre,1,309,5,147
798446,2,19,1,2020,Primer semestre,6,144,5,147
798467,1,19,1,2021,Primer semestre,11,314,5,147
798615,2,23,2,2018,Primer semestre,10,318,5,147
798667,2,42,6,2013,Primer semestre,1,52,5,147
798709,2,33,4,2017,Segundo semestre,13,191,3,147
798812,1,27,3,2019,Primer semestre,7,244,5,147
798902,2,22,2,2018,Primer semestre,11,220,5,147
798903,1,22,2,2019,Primer semestre,10,63,5,147
798952,1,22,2,2019,Primer semestre,10,216,5,147
798986,2,19,1,2020,Primer semestre,6,100,5,147
798987,1,19,1,2020,Primer semestre,10,185,5,147
799027,1,23,2,2019,Primer semestre,2,246,5,147
799037,2,24,2,2017,Primer semestre,11,312,5,147
799100,2,21,2,2021,Primer semestre,10,205,5,147
799178,1,20,2,2019,Primer semestre,10,210,5,147
799179,1,20,2,2021,Primer semestre,9,59,5,147
799286,1,31,4,2020,Segundo semestre,3,253,9,147
799323,2,26,3,2020,Primer semestre,7,241,5,147
799324,2,26,3,2018,Primer semestre,4,21,5,147
799327,2,19,1,2020,Primer semestre,11,209,5,147
799382,1,24,2,2021,Primer semestre,10,92,5,147
799464,2,19,1,2021,Primer semestre,7,295,5,147
799574,1,26,3,2021,Primer semestre,7,238,5,147
799588,1,39,5,2017,Primer semestre,4,140,5,147
799608,2,31,4,2019,Primer semestre,5,289,5,147
799646,1,36,5,2018,Primer semestre,12,199,5,147
799756,1,21,2,2021,Primer semestre,13,235,5,147
799798,1,22,2,2018,Primer semestre,5,280,5,147
799974,2,26,3,2015,Primer semestre,11,61,5,147
799997,2,19,1,2021,Primer semestre,10,77,5,147
800043,2,19,1,2020,Primer semestre,8,300,5,147
800180,1,22,2,2020,Primer semestre,7,241,5,147
800210,2,24,2,2017,Primer semestre,11,6,5,147
800357,1,31,4,2019,Primer semestre,10,82,5,147
800373,1,22,2,2021,Primer semestre,10,213,5,147
800451,2,22,2,2020,Primer semestre,6,18,5,147
800518,2,21,2,2021,Primer semestre,6,70,5,147
800547,2,21,2,2020,Primer semestre,1,180,5,147
800631,1,19,1,2020,Primer semestre,7,241,5,147
800641,2,37,5,2019,Primer semestre,13,32,5,147
800744,1,19,1,2020,Primer semestre,2,272,5,147
800831,1,23,2,2018,Primer semestre,5,280,5,147
800887,2,19,1,2021,Primer semestre,6,144,9,147
800925,2,19,1,2021,Primer semestre,6,18,5,147
800962,1,24,2,2021,Primer semestre,10,77,5,147
800994,1,24,2,2016,Primer semestre,10,194,5,147
801048,1,24,2,2017,Primer semestre,10,57,5,147
801096,1,22,2,2019,Primer semestre,13,232,5,147
801144,1,23,2,2021,Primer semestre,2,292,5,147
801263,1,20,2,2020,Primer semestre,10,216,5,147
801290,1,31,4,2019,Primer semestre,9,44,5,147
801314,2,21,2,2021,Primer semestre,10,229,5,147
801449,2,24,2,2017,Primer semestre,10,39,2,147
801454,2,19,1,2020,Primer semestre,8,297,5,147
801535,1,19,1,2020,Primer semestre,10,216,5,147
801686,2,19,1,2020,Primer semestre,10,318,5,147
801765,1,26,3,2016,Primer semestre,4,282,5,147
801837,1,19,1,2021,Primer semestre,1,281,5,147
801883,2,23,2,2018,Primer semestre,10,318,5,147
801964,1,34,4,2018,Primer semestre,13,35,5,147
801985,1,36,5,2018,Primer semestre,3,253,5,147
802002,2,20,2,2019,Primer semestre,15,132,5,147
802020,1,48,6,2021,Primer semestre,1,281,5,147
802025,1,25,3,2019,Primer semestre,14,230,5,147
802066,1,30,4,2021,Primer semestre,1,24,5,147
802111,2,31,4,2015,Primer semestre,10,207,3,147
802184,1,21,2,2021,Primer semestre,6,149,1,147
802185,2,21,2,2021,Primer semestre,1,54,2,147
802199,2,24,2,2016,Primer semestre,9,76,5,147
802210,1,21,2,2021,Primer semestre,10,38,5,147
802271,2,23,2,2016,Primer semestre,9,74,5,147
802281,2,24,2,2017,Primer semestre,6,149,5,147
802312,1,24,2,2017,Primer semestre,9,59,5,147
802361,1,24,2,2017,Primer semestre,13,196,5,147
802365,1,36,5,2021,Primer semestre,8,304,5,147
802438,1,19,1,2020,Primer semestre,13,64,5,147
802469,1,21,2,2019,Primer semestre,11,202,5,147
802484,2,24,2,2019,Primer semestre,10,229,5,147
802494,2,22,2,2018,Primer semestre,6,136,5,147
802531,2,28,3,2017,Primer semestre,6,20,5,147
802559,2,21,2,2018,Primer semestre,9,83,5,147
802601,2,23,2,2018,Primer semestre,6,137,5,147
802608,1,52,6,2020,Primer semestre,2,276,5,147
802620,1,21,2,2018,Primer semestre,11,231,5,147
802713,2,27,3,2018,Primer semestre,10,82,5,147
802808,1,29,3,2020,Primer semestre,8,303,5,147
802828,2,23,2,2017,Primer semestre,9,5,5,147
802842,2,26,3,2013,Primer semestre,5,120,5,147
802868,1,19,1,2021,Primer semestre,10,216,5,147
802917,1,23,2,2016,Primer semestre,11,61,5,147
802938,1,22,2,2018,Primer semestre,11,61,5,147
802946,2,19,1,2021,Primer semestre,6,102,5,147
802965,2,21,2,2021,Primer semestre,11,80,5,147
802975,2,39,5,2019,Primer semestre,1,54,5,147
803049,1,22,2,2017,Primer semestre,10,318,5,147
803076,2,22,2,2019,Primer semestre,1,53,5,147
803099,1,22,2,2017,Primer semestre,10,57,5,147
803182,2,30,4,2021,Primer semestre,13,232,5,147
803215,2,33,4,2020,Primer semestre,11,188,1,147
803229,1,26,3,2019,Primer semestre,15,103,5,147
803239,1,30,4,2017,Primer semestre,13,232,5,147
803314,2,22,2,2020,Primer semestre,1,48,5,147
803333,2,24,2,2019,Segundo semestre,15,127,1,147
803402,2,42,6,2017,Primer semestre,8,226,5,147
803431,2,30,4,2020,Primer semestre,10,86,5,147
803622,1,21,2,2019,Primer semestre,9,183,5,147
803761,1,20,2,2021,Primer semestre,1,281,5,147
803913,1,21,2,2020,Primer semestre,11,314,5,147
803914,1,21,2,2018,Primer semestre,9,83,5,147
803931,2,22,2,2018,Primer semestre,10,39,5,147
803961,2,38,5,2018,Primer semestre,14,234,5,147
804063,1,20,2,2021,Primer semestre,9,59,5,147
804200,1,23,2,2017,Primer semestre,10,63,5,147
804223,2,24,2,2020,Primer semestre,6,70,3,147
804259,1,21,2,2020,Primer semestre,9,5,5,147
804268,1,22,2,2019,Primer semestre,11,26,5,147
804270,2,19,1,2021,Primer semestre,2,267,5,147
804390,1,29,3,2021,Primer semestre,7,238,5,147
804411,1,20,2,2019,Primer semestre,9,183,5,147
804535,1,19,1,2020,Primer semestre,2,272,5,147
804547,1,21,2,2019,Primer semestre,10,318,6,147
804562,1,28,3,2021,Primer semestre,2,294,5,147
804567,1,24,2,2017,Primer semestre,9,59,5,147
804602,2,19,1,2020,Primer semestre,11,231,5,147
804606,1,21,2,2019,Primer semestre,10,39,5,147
804692,2,22,2,2020,Segundo semestre,15,132,1,147
804693,2,22,2,2019,Primer semestre,11,231,5,147
804782,1,19,1,2020,Primer semestre,13,60,5,147
804852,1,21,2,2020,Primer semestre,6,70,5,147
804861,1,22,2,2018,Primer semestre,10,214,5,147
805007,2,33,4,2021,Primer semestre,6,150,1,147
805011,2,43,6,2019,Primer semestre,1,13,5,147
805021,1,22,2,2018,Primer semestre,9,5,5,147
805067,2,33,4,2021,Primer semestre,1,54,5,147
805237,1,23,2,2017,Primer semestre,10,63,6,147
805360,2,24,2,2019,Primer semestre,13,32,5,147
805398,2,19,1,2021,Primer semestre,13,151,5,147
805507,2,19,1,2021,Primer semestre,6,132,5,147
805509,1,33,4,2019,Primer semestre,6,142,5,147
805543,1,22,2,2019,Primer semestre,2,273,5,147
805544,1,22,2,2020,Primer semestre,2,294,5,147
805583,2,23,2,2018,Primer semestre,10,214,5,147
805586,2,29,3,2017,Primer semestre,6,18,5,147
805916,1,19,1,2020,Primer semestre,9,33,5,147
805922,2,21,2,2020,Primer semestre,5,96,5,147
806007,1,23,2,2019,Primer semestre,1,308,5,147
806050,2,28,3,2015,Primer semestre,11,231,5,147
806136,2,23,2,2019,Primer semestre,5,90,5,147
806229,1,22,2,2018,Primer semestre,10,63,6,147
806246,1,19,1,2021,Primer semestre,11,209,6,147
806316,1,23,2,2017,Primer semestre,10,82,11,147
806337,1,19,1,2021,Primer semestre,11,61,5,147
806365,1,23,2,2019,Primer semestre,13,60,3,147
806372,2,26,3,2017,Primer semestre,13,60,5,147
806553,1,22,2,2018,Primer semestre,9,183,5,147
806610,2,26,3,2018,Primer semestre,8,227,5,147
806737,1,22,2,2018,Primer semestre,9,83,5,147
806859,2,23,2,2020,Primer semestre,5,280,5,147
806952,2,23,2,2020,Segundo semestre,15,132,1,147
806989,2,21,2,2021,Primer semestre,6,144,1,147
807022,2,45,6,2019,Primer semestre,5,99,5,147
807058,2,23,2,2021,Primer semestre,1,290,5,147
807150,1,19,1,2021,Primer semestre,10,207,5,147
807289,2,29,3,2015,Primer semestre,9,183,5,147
807374,1,31,4,2021,Primer semestre,8,227,5,147
807446,1,26,3,2020,Primer semestre,5,293,5,147
807511,2,24,2,2020,Primer semestre,2,267,5,147
807553,1,19,1,2020,Primer semestre,10,193,5,147
807658,2,32,4,2020,Primer semestre,8,228,5,147
807697,2,26,3,2016,Primer semestre,9,183,5,147
807728,2,23,2,2018,Primer semestre,6,136,5,147
807738,2,24,2,2016,Primer semestre,11,220,5,147
807770,2,20,2,2019,Primer semestre,6,150,5,147
807786,1,21,2,2018,Primer semestre,11,50,5,147
807840,1,21,2,2018,Primer semestre,7,131,5,147
807875,1,18,1,2021,Primer semestre,10,193,5,147
807896,1,20,2,2020,Primer semestre,2,272,5,147
807939,2,49,6,2019,Primer semestre,1,155,5,147
807994,1,29,3,2021,Primer semestre,8,304,5,147
808050,1,23,2,2017,Primer semestre,10,318,5,147
808051,2,22,2,2019,Primer semestre,10,57,5,147
808099,1,19,1,2021,Primer semestre,13,151,5,147
808100,2,19,1,2021,Primer semestre,10,30,5,147
808112,1,21,2,2020,Primer semestre,11,218,6,147
808139,2,20,2,2021,Primer semestre,9,83,3,147
808200,1,24,2,2021,Primer semestre,7,244,1,147
808201,1,23,2,2018,Primer semestre,10,318,5,147
808243,1,31,4,2020,Primer semestre,4,184,5,147
808273,2,21,2,2019,Primer semestre,11,215,5,147
808307,2,23,2,2017,Primer semestre,9,5,5,147
808308,2,23,2,2020,Primer semestre,1,54,5,147
808327,2,21,2,2021,Primer semestre,13,232,5,147
808390,2,48,6,2018,Primer semestre,15,124,3,147
808414,1,26,3,2014,Primer semestre,9,74,5,147
808449,2,20,2,2021,Primer semestre,6,150,1,147
808515,2,21,2,2020,Primer semestre,5,120,5,147
808612,2,19,1,2021,Primer semestre,1,321,5,147
808673,1,19,1,2021,Primer semestre,2,276,5,147
808705,1,42,6,2019,Primer semestre,8,305,5,147
808725,2,23,2,2019,Primer semestre,2,246,5,147
809046,1,18,1,2021,Primer semestre,1,281,5,147
809050,1,24,2,2016,Primer semestre,9,183,5,147
809052,2,22,2,2020,Primer semestre,1,308,5,147
809054,1,21,2,2020,Primer semestre,10,216,5,147
809072,1,33,4,2019,Primer semestre,2,292,5,147
809074,1,21,2,2019,Primer semestre,2,152,5,147
809103,1,23,2,2017,Primer semestre,11,190,5,147
809141,1,39,5,2017,Primer semestre,12,199,5,147
809202,2,22,2,2019,Primer semestre,1,53,5,147
809227,1,24,2,2020,Primer semestre,10,86,5,147
809230,1,22,2,2018,Primer semestre,5,280,5,147
809292,1,21,2,2020,Primer semestre,9,183,5,147
809341,2,35,5,2020,Primer semestre,3,251,9,147
809363,1,19,1,2020,Primer semestre,10,57,5,147
809408,2,21,2,2020,Primer semestre,7,131,5,147
809497,1,20,2,2020,Primer semestre,6,70,5,147
809506,1,19,1,2021,Primer semestre,9,183,5,147
809507,2,19,1,2021,Primer semestre,6,149,5,147
809543,2,21,2,2020,Primer semestre,9,183,5,147
809619,1,23,2,2018,Primer semestre,7,241,5,147
809642,1,31,4,2021,Primer semestre,3,256,9,147
809708,2,24,2,2018,Primer semestre,2,222,5,147
809793,1,27,3,2016,Primer semestre,15,124,5,147
809897,1,23,2,2016,Primer semestre,9,5,5,147
809898,1,23,2,2020,Segundo semestre,9,156,5,147
809911,1,21,2,2018,Primer semestre,10,210,5,147
809936,1,18,1,2021,Primer semestre,1,53,5,147
809943,2,21,2,2019,Primer semestre,10,195,5,147
809999,1,21,2,2021,Primer semestre,1,281,5,147
810086,1,20,2,2021,Primer semestre,2,276,5,147
810163,1,34,4,2020,Primer semestre,1,2,5,147
810211,1,21,2,2020,Primer semestre,9,59,5,147
810225,2,24,2,2021,Primer semestre,1,290,5,147
810367,2,19,1,2021,Primer semestre,6,100,5,147
810490,1,22,2,2018,Primer semestre,9,5,5,147
810498,1,19,1,2021,Primer semestre,13,151,5,147
810552,2,28,3,2012,Primer semestre,9,33,5,147
810553,1,42,6,2019,Primer semestre,13,166,5,147
810628,2,23,2,2021,Primer semestre,1,290,2,147
810766,2,23,2,2018,Primer semestre,11,61,5,147
810831,1,39,5,2018,Primer semestre,12,199,5,147
810868,1,25,3,2019,Primer semestre,10,77,5,147
810894,2,27,3,2021,Primer semestre,5,266,5,147
811035,1,24,2,2018,Primer semestre,6,18,5,147
811364,1,22,2,2021,Primer semestre,11,188,5,147
811382,2,32,4,2021,Primer semestre,1,291,5,147
811388,2,22,2,2018,Primer semestre,9,73,5,147
811389,1,19,1,2020,Primer semestre,10,204,6,147
811470,1,23,2,2018,Primer semestre,7,89,5,147
811508,2,20,2,2019,Primer semestre,6,118,5,147
811509,2,20,2,2021,Primer semestre,9,183,3,147
811524,1,19,1,2021,Primer semestre,11,314,5,147
811573,1,32,4,2018,Primer semestre,13,235,3,147
811702,1,22,2,2019,Primer semestre,11,319,5,147
811739,1,38,5,2020,Primer semestre,3,237,5,147
811752,1,21,2,2019,Primer semestre,5,280,5,147
812062,1,18,1,2021,Primer semestre,10,82,5,147
812118,2,27,3,2015,Primer semestre,11,206,5,147
812126,1,20,2,2019,Primer semestre,8,305,5,147
812262,1,24,2,2017,Primer semestre,7,89,5,147
812332,2,19,1,2021,Primer semestre,10,229,5,147
812340,1,19,1,2021,Primer semestre,9,74,3,147
812378,1,19,1,2020,Primer semestre,10,57,5,147
812438,2,21,2,2019,Primer semestre,6,149,5,147
812499,1,24,2,2016,Primer semestre,9,76,5,147
812561,2,22,2,2021,Primer semestre,2,267,5,147
812592,1,29,3,2020,Primer semestre,8,304,5,147
812687,1,28,3,2013,Primer semestre,9,76,5,147
812711,1,19,1,2021,Primer semestre,11,314,5,147
812782,1,21,2,2021,Primer semestre,2,68,5,147
812841,1,19,1,2021,Primer semestre,2,294,5,147
812876,1,23,2,2017,Primer semestre,10,113,5,147
812877,1,23,2,2017,Primer semestre,11,201,5,147
812912,1,20,2,2020,Primer semestre,10,193,5,147
812918,2,18,1,2021,Primer semestre,9,74,5,147
812921,1,26,3,2013,Primer semestre,9,33,5,147
813015,2,29,3,2019,Primer semestre,1,321,5,147
813151,2,27,3,2014,Primer semestre,11,206,5,147
813160,2,19,1,2021,Primer semestre,6,138,5,147
813182,1,39,5,2020,Primer semestre,5,280,5,147
813270,1,22,2,2017,Primer semestre,10,57,5,147
813271,2,23,2,2020,Primer semestre,1,13,2,147
813350,1,21,2,2019,Primer semestre,10,216,5,147
813383,1,23,2,2020,Primer semestre,8,304,5,147
813523,2,21,2,2019,Primer semestre,5,96,5,147
813599,1,21,2,2019,Primer semestre,9,83,5,147
813656,2,19,1,2020,Primer semestre,11,202,5,147
813811,1,19,1,2020,Primer semestre,8,307,5,147
813894,1,27,3,2019,Primer semestre,15,107,1,147
813932,1,50,6,2018,Primer semestre,4,245,5,147
814004,2,22,2,2021,Primer semestre,7,241,5,147
814011,1,20,2,2019,Primer semestre,10,63,5,147
814038,1,27,3,2018,Primer semestre,10,211,5,147
814047,2,22,2,2021,Primer semestre,6,138,5,147
814085,2,24,2,2020,Primer semestre,1,308,3,147
814115,2,30,4,2019,Primer semestre,10,216,5,147
814161,1,22,2,2021,Primer semestre,1,1,5,147
814296,2,23,2,2020,Primer semestre,11,209,2,147
814326,2,21,2,2020,Primer semestre,10,77,5,147
814348,1,22,2,2020,Primer semestre,15,148,1,147
814458,2,33,4,2018,Primer semestre,9,156,5,147
814493,1,32,4,2013,Primer semestre,9,183,5,147
814520,2,21,2,2018,Primer semestre,9,59,5,147
814541,2,22,2,2021,Primer semestre,5,96,5,147
814542,1,22,2,2019,Primer semestre,9,33,5,147
814580,1,19,1,2020,Primer semestre,2,279,5,147
814622,1,36,5,2013,Primer semestre,4,140,5,147
814687,2,20,2,2021,Primer semestre,1,7,5,147
814826,1,45,6,2020,Primer semestre,7,295,5,147
814877,2,21,2,2021,Primer semestre,6,139,5,147
814888,2,18,1,2021,Primer semestre,10,185,5,147
814952,1,24,2,2019,Primer semestre,2,222,5,147
814969,1,25,3,2016,Primer semestre,10,185,5,147
814974,2,18,1,2021,Primer semestre,2,222,5,147
814991,1,22,2,2018,Primer semestre,10,207,5,147
814992,1,22,2,2017,Primer semestre,13,64,5,147
815034,2,25,3,2020,Primer semestre,10,193,5,147
815140,1,24,2,2016,Primer semestre,10,185,5,147
815153,1,21,2,2019,Primer semestre,10,204,5,147
815216,1,27,3,2016,Primer semestre,13,51,5,147
815244,2,20,2,2020,Primer semestre,11,312,5,147
815366,1,22,2,2018,Primer semestre,10,63,5,147
815399,2,19,1,2021,Primer semestre,1,66,5,147
815409,1,26,3,2017,Primer semestre,10,30,5,147
815477,2,24,2,2017,Primer semestre,11,61,5,147
815605,1,37,5,2020,Segundo semestre,3,253,9,147
815660,2,31,4,2019,Primer semestre,2,223,5,147
815721,1,21,2,2020,Primer semestre,11,190,5,147
815761,1,27,3,2019,Primer semestre,2,294,5,147
815782,1,23,2,2018,Primer semestre,15,236,5,147
815804,1,37,5,2019,Primer semestre,7,241,5,147
815919,1,19,1,2020,Primer semestre,9,183,5,147
815974,1,19,1,2020,Primer semestre,10,318,5,147
816035,1,23,2,2018,Primer semestre,11,202,5,147
816045,2,27,3,2019,Primer semestre,2,262,5,147
816053,1,20,2,2020,Primer semestre,10,216,5,147
816269,2,38,5,2021,Primer semestre,11,172,5,147
816408,1,22,2,2018,Primer semestre,11,190,5,147
816498,1,19,1,2021,Primer semestre,8,304,5,147
816518,1,24,2,2020,Primer semestre,8,304,5,147
816555,1,43,6,2020,Primer semestre,3,237,5,147
816611,2,45,6,2020,Primer semestre,2,267,5,147
816614,1,26,3,2021,Primer semestre,8,305,5,147
816620,1,20,2,2021,Primer semestre,5,270,5,147
816647,1,26,3,2019,Primer semestre,7,238,5,147
816649,1,19,1,2020,Primer semestre,10,211,5,147
816671,1,19,1,2020,Primer semestre,11,219,6,147
816683,2,22,2,2018,Primer semestre,10,210,5,147
816700,1,27,3,2021,Primer semestre,2,262,5,147
816727,2,19,1,2020,Primer semestre,9,5,5,147
816825,1,22,2,2018,Primer semestre,2,262,5,147
816855,2,22,2,2019,Primer semestre,9,183,5,147
816921,1,28,3,2021,Primer semestre,1,281,5,147
817076,1,19,1,2021,Primer semestre,10,213,11,147
817091,2,22,2,2018,Primer semestre,7,131,5,147
817114,1,23,2,2018,Primer semestre,7,241,5,147
817122,2,20,2,2019,Primer semestre,5,296,5,147
817153,1,19,1,2021,Primer semestre,13,232,5,147
